,Graduado,Calificacion_Promedio,Tareas_Puntuales,Tareas_No_Entregadas,Tareas_Retrasadas,Total_Tareas,Dias_Conectado,Minutos_Promedio,Minutos_Total,clase,Año,Mes,CICLO,Org
2115,Si,94.0,15.0,0.0,0.0,15.0,42.0,363.05238095238093,15248.200000000004,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2116,Si,96.0,5.0,0.0,0.0,5.0,83.0,210.1520481927711,17442.620000000006,"Cultura, Clima y Satisfacción Laboral",2019,7,2.875,RH
2117,Si,86.66666666666669,13.0,1.0,1.0,15.0,46.0,589.1899999999998,27102.73999999999,Introducción a la Ciberseguridad,2019,7,2.875,TI
2118,No,94.0,5.0,0.0,0.0,5.0,70.0,186.43314285714283,13050.319999999998,Estructura de Remuneración,2019,7,2.875,RH
2119,No,93.68933333333334,14.0,0.0,1.0,15.0,36.0,483.873611111111,17419.449999999993,Fundamentos de coaching educativo,2019,8,3.0,EDU
2120,Si,88.75083333333332,12.0,0.0,0.0,12.0,132.0,216.23583333333323,28543.129999999986,Factores de riesgo / Conductas de riesgo. Interacciones precoces,2019,7,2.875,BSN
2121,Si,66.87899999999999,8.0,2.0,0.0,10.0,58.0,168.74965517241384,9787.480000000003,Proceso de diagnóstico psicopedagógico,2019,7,2.875,EDU
2122,No,6.332999999999999,1.0,9.0,0.0,10.0,19.0,269.4984210526316,5120.47,Proceso de enseñanza-aprendizaje,2019,7,2.875,EDU
2123,No,21.778000000000002,4.0,11.0,0.0,15.0,14.0,168.68142857142863,2361.540000000001,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2124,No,96.667,10.0,0.0,0.0,10.0,52.0,288.9409615384615,15024.929999999997,Liderazgo y Motivación,2019,7,2.875,AN
2125,No,33.0,4.0,6.0,0.0,10.0,5.0,45.212,226.06,Diseño e Implementación de APPS,2019,7,2.875,TI
2126,No,88.18181818181819,10.0,1.0,0.0,11.0,27.0,377.9851851851851,10205.6,Administración de costos,2019,7,2.875,BSN
2127,Si,75.32166666666667,11.0,1.0,0.0,12.0,53.0,133.65433962264152,7083.6799999999985,Neurodesarrollo,2019,7,2.875,EDU
2128,No,0.0,0.0,15.0,0.0,15.0,3.0,375.15,1125.45,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2129,No,87.64076923076924,13.0,0.0,0.0,13.0,58.0,243.2172413793103,14106.6,Del modernismo a las vanguardias. La apuesta por una estética propia.,2019,7,2.875,AH
2130,No,0.0,0.0,10.0,0.0,10.0,2.0,471.81,943.62,Business Understanding: Pensamiento analítico basado en datos.,2019,7,2.875,AN
2131,Si,87.33333333333331,14.0,1.0,0.0,15.0,39.0,282.44692307692316,11015.43,Introducción a la Ciberseguridad,2019,7,2.875,TI
2132,No,5.500000000000001,1.0,9.0,0.0,10.0,6.0,234.26,1405.56,Proceso de enseñanza-aprendizaje,2019,7,2.875,EDU
2133,Si,96.667,10.0,0.0,0.0,10.0,57.0,109.04824561403507,6215.749999999999,Liderazgo y Motivación,2019,7,2.875,EDU
2134,No,67.27272727272727,10.0,1.0,0.0,11.0,31.0,228.0293548387096,7068.909999999997,Legislación Educativa,2019,7,2.875,EDU
2135,Si,62.57066666666667,11.0,4.0,0.0,15.0,47.0,277.81659574468085,13057.38,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2136,Si,79.74384615384616,12.0,1.0,0.0,13.0,94.0,210.48734042553184,19785.809999999994,Desarrollo adolescente y Salud mental,2019,7,2.875,BSN
2137,Si,79.58333333333333,11.0,1.0,0.0,12.0,95.0,257.0863157894736,24423.2,Administración de costos,2019,7,2.875,BSN
2138,Si,81.676,15.0,0.0,0.0,15.0,63.0,181.1960317460318,11415.350000000002,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2139,Si,91.53846153846152,13.0,0.0,0.0,13.0,101.0,257.81108910891083,26038.91999999999,"Diseño de una nueva coherencia  (entre cuerpo, emociones y lenguaje)",2019,7,2.875,EDU
2140,No,30.0,4.0,6.0,1.0,11.0,10.0,435.159,4351.59,Administración de costos,2019,7,2.875,AN
2141,Si,82.72727272727273,10.0,1.0,0.0,11.0,64.0,215.07046875000003,13764.510000000002,Administración de costos,2019,7,2.875,AN
2142,Si,84.8,11.0,1.0,0.0,12.0,112.0,142.36937500000005,15945.370000000004,Neurodesarrollo,2019,7,2.875,EDU
2143,Si,86.94416666666666,12.0,0.0,0.0,12.0,82.0,296.42780487804885,24307.08000000001,Factores de riesgo / Conductas de riesgo. Interacciones precoces,2019,7,2.875,BSN
2144,No,30.90909090909091,4.0,7.0,0.0,11.0,11.0,130.08363636363637,1430.92,Administración de costos,2019,7,2.875,BSN
2145,Si,96.0,10.0,0.0,0.0,10.0,43.0,609.3425581395346,26201.72999999999,Proceso de enseñanza-aprendizaje,2019,7,2.875,EDU
2146,No,62.5,5.0,3.0,0.0,8.0,25.0,364.98079999999993,9124.52,Programación Unity,2019,7,2.875,TI
2147,Si,77.367,10.0,0.0,0.0,10.0,169.0,407.21147928994094,68818.74000000003,Proceso de enseñanza-aprendizaje,2019,7,2.875,EDU
2148,No,86.286,15.0,0.0,0.0,15.0,61.0,432.402786885246,26376.570000000003,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2149,Si,83.31818181818181,11.0,0.0,0.0,11.0,35.0,394.6674285714286,13813.360000000002,Legislación Educativa,2019,7,2.875,EDU
2150,Si,93.57133333333331,15.0,0.0,0.0,15.0,59.0,246.3842372881356,14536.67,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2151,Si,86.66666666666669,12.0,0.0,0.0,12.0,58.0,135.385,7852.33,El diseño experiencial y el prototipo,2019,7,2.875,AN
2152,Si,82.7084375,27.0,5.0,0.0,32.0,27.0,545.3577777777778,14724.659999999998,Simulación Estratégica de Proyectos y Negocios,2019,7,2.875,AN
2153,No,10.256153846153849,3.0,10.0,0.0,13.0,3.0,132.69666666666666,398.09,"Diseño de una nueva coherencia  (entre cuerpo, emociones y lenguaje)",2019,7,2.875,EDU
2154,Si,91.52,10.0,0.0,0.0,10.0,76.0,192.70776315789482,14645.790000000005,Proceso de diagnóstico psicopedagógico,2019,7,2.875,EDU
2155,Si,91.34933333333332,15.0,0.0,0.0,15.0,47.0,175.1117021276596,8230.250000000002,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2156,No,80.0,4.0,1.0,0.0,5.0,46.0,247.1532608695652,11369.049999999996,Fusiones y Adquisiciones,2019,7,2.875,FZ
2157,Si,86.15384615384615,12.0,1.0,0.0,13.0,95.0,219.66389473684208,20868.07,Desarrollo adolescente y Salud mental,2019,7,2.875,BSN
2158,No,85.23733333333331,14.0,1.0,0.0,15.0,34.0,375.24911764705877,12758.47,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2159,Si,78.70333333333333,9.0,0.0,0.0,9.0,35.0,138.44914285714285,4845.719999999998,Empowerment,2019,8,3.0,AN
2160,No,0.0,0.0,15.0,0.0,15.0,24.0,254.73833333333332,6113.72,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2161,No,46.0,6.0,4.0,0.0,10.0,18.0,182.84777777777774,3291.26,Liderazgo y Motivación,2019,7,2.875,RH
2162,No,81.90533333333333,14.0,1.0,0.0,15.0,39.0,398.34487179487184,15535.45,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2163,Si,52.3935,11.0,9.0,0.0,20.0,67.0,148.2350746268657,9931.75,Neurodesarrollo,2019,7,2.875,EDU
2164,No,7.713999999999999,2.0,13.0,0.0,15.0,4.0,340.68999999999994,1362.7599999999998,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2165,Si,70.434,4.0,1.0,0.0,5.0,56.0,95.9226785714285,5371.669999999998,Comunicación y Negociación Efectiva,2019,8,3.0,RH
2166,No,43.833,5.0,4.0,1.0,10.0,26.0,445.3792307692308,11579.86,La Tecnología en la Educación,2019,7,2.875,EDU
2167,No,28.461538461538463,2.0,9.0,2.0,13.0,11.0,460.1563636363636,5061.719999999998,ISR Personas Físicas,2019,7,2.875,FZ
2168,No,15.714285714285715,3.0,11.0,0.0,14.0,22.0,148.165,3259.63,El poder del cambio,2019,8,3.0,EDU
2169,No,0.0,0.0,5.0,0.0,5.0,5.0,83.75399999999998,418.77,Fusiones y Adquisiciones,2019,7,2.875,FZ
2170,No,3.125,1.0,31.0,0.0,32.0,15.0,299.2460000000001,4488.690000000001,Simulación Estratégica de Proyectos y Negocios,2019,7,2.875,AN
2171,No,94.58375,8.0,0.0,0.0,8.0,39.0,207.4094871794872,8088.970000000001,Finanzas para no Financieros,2019,7,2.875,FZ
2172,No,74.20583333333333,10.0,2.0,0.0,12.0,25.0,309.0372,7725.93,Neurodesarrollo,2019,7,2.875,EDU
2173,Si,91.666,14.0,0.0,1.0,15.0,74.0,89.63797297297295,6633.209999999999,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2174,Si,78.992,10.0,0.0,0.0,10.0,27.0,117.19592592592592,3164.29,Proceso de diagnóstico psicopedagógico,2019,7,2.875,EDU
2175,No,92.833,10.0,0.0,0.0,10.0,51.0,387.0805882352941,19741.11,Liderazgo y Motivación,2019,7,2.875,AN
2176,No,9.667,2.0,8.0,0.0,10.0,7.0,69.17,484.19,Empresas familiares y gobierno corporativo,2019,7,2.875,AN
2177,Si,74.032,8.0,2.0,0.0,10.0,70.0,190.11928571428572,13308.350000000004,Proceso de diagnóstico psicopedagógico,2019,7,2.875,EDU
2178,No,60.5,8.0,2.0,0.0,10.0,23.0,224.41478260869565,5161.54,Marco Normativo,2019,7,2.875,EDU
2179,No,1.818181818181818,0.0,10.0,1.0,11.0,2.0,4.1000000000000005,8.200000000000001,Administración de costos,2019,7,2.875,BSN
2180,Si,84.28533333333333,14.0,1.0,0.0,15.0,100.0,159.36399999999998,15936.399999999998,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2181,No,53.53285714285714,9.0,5.0,0.0,14.0,19.0,320.31473684210533,6085.980000000001,Social Media,2019,7,2.875,DER
2182,No,67.27272727272727,9.0,2.0,0.0,11.0,19.0,499.29421052631585,9486.59,Fundamentos de mercadotecnia digital,2019,8,3.0,MER
2183,Si,79.76214285714286,12.0,2.0,0.0,14.0,60.0,426.57083333333327,25594.25,Inteligencia de negocio en el contexto digital,2019,7,2.875,FZ
2184,Si,83.37833333333333,12.0,0.0,0.0,12.0,41.0,543.8834146341463,22299.22,Factores de riesgo / Conductas de riesgo. Interacciones precoces,2019,7,2.875,BSN
2185,No,81.388,5.0,0.0,0.0,5.0,29.0,105.19275862068966,3050.59,Análisis de Estados Financieros,2019,7,2.875,FZ
2186,No,0.0,0.0,15.0,0.0,15.0,3.0,33.26333333333333,99.79,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
2187,No,0.0,0.0,5.0,0.0,5.0,2.0,15.875,31.75,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2188,Si,58.80928571428571,8.0,4.0,2.0,14.0,72.0,309.63041666666663,22293.39,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2189,No,30.0,4.0,8.0,0.0,12.0,16.0,447.021875,7152.35,Neurodesarrollo,2019,7,2.875,EDU
2190,No,72.9225,12.0,0.0,0.0,12.0,22.0,280.3686363636364,6168.11,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2191,No,53.6,9.0,6.0,0.0,15.0,14.0,92.70142857142858,1297.8200000000004,El desarrollo infantil,2019,8,3.0,EDU
2192,No,41.6,3.0,2.0,0.0,5.0,31.0,67.39935483870971,2089.3800000000006,Estrategias de negocios,2019,8,3.0,AN
2193,Si,77.19416666666666,11.0,1.0,0.0,12.0,37.0,272.2783783783784,10074.3,Psicomotricidad y Grafomotricidad,2019,8,3.0,EDU
2194,Si,84.94416666666666,12.0,0.0,0.0,12.0,86.0,286.504418604651,24639.379999999986,Diagnóstico de los TCA y la obesidad,2019,8,3.0,BSN
2195,Si,86.36363636363636,11.0,0.0,0.0,11.0,52.0,452.2940384615384,23519.29,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2196,Si,65.334,11.0,3.0,1.0,15.0,33.0,325.9972727272728,10757.910000000002,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2197,No,92.47142857142859,13.0,0.0,1.0,14.0,41.0,288.98878048780495,11848.540000000005,IVA,2019,8,3.0,FZ
2198,Si,78.75,11.0,1.0,0.0,12.0,41.0,386.71731707317076,15855.410000000002,Discapacidad,2019,8,3.0,EDU
2199,Si,65.17857142857143,12.0,2.0,0.0,14.0,82.0,199.1886585365853,16333.469999999998,El niño de Preescolar y su aprendizaje,2019,8,3.0,EDU
2200,Si,91.48222222222222,9.0,0.0,0.0,9.0,90.0,196.90122222222232,17721.110000000008,Sistemas de Información de Mercadotecnia,2019,8,3.0,MER
2201,No,85.75727272727272,10.0,1.0,0.0,11.0,28.0,382.23428571428565,10702.56,Nuevas Herramientas para Enseñar,2019,8,3.0,EDU
2202,No,20.666666666666668,4.0,11.0,0.0,15.0,10.0,207.365,2073.65,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2203,Si,67.33333333333333,13.0,2.0,0.0,15.0,40.0,621.9180000000002,24876.72000000001,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2204,No,86.36363636363636,11.0,0.0,0.0,11.0,25.0,282.7484,7068.71,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2205,Si,70.71428571428571,11.0,3.0,0.0,14.0,62.0,147.05048387096775,9117.13,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2206,No,67.11066666666666,13.0,2.0,0.0,15.0,21.0,190.56761904761902,4001.92,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2207,Si,69.556,13.0,2.0,0.0,15.0,31.0,408.32999999999987,12658.229999999998,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2208,No,61.28230769230769,10.0,3.0,0.0,13.0,40.0,212.38875,8495.55,Psicomotricidad y Grafomotricidad,2019,8,3.0,EDU
2209,Si,86.94416666666666,12.0,0.0,0.0,12.0,45.0,126.53444444444445,5694.05,Diagnóstico de los TCA y la obesidad,2019,8,3.0,BSN
2210,No,80.0,5.0,0.0,0.0,5.0,26.0,195.4292307692308,5081.16,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2211,Si,87.57545454545453,11.0,0.0,0.0,11.0,32.0,353.3190625000001,11306.21,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2212,Si,81.66583333333334,12.0,0.0,0.0,12.0,34.0,396.4361764705884,13478.830000000005,Diagnóstico de los TCA y la obesidad,2019,8,3.0,BSN
2213,Si,70.22266666666667,13.0,2.0,0.0,15.0,30.0,183.15000000000003,5494.500000000001,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2214,Si,92.72727272727272,11.0,0.0,0.0,11.0,32.0,211.8003125,6777.61,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2215,Si,75.12846153846154,11.0,2.0,0.0,13.0,63.0,137.78793650793656,8680.640000000001,Psicomotricidad y Grafomotricidad,2019,8,3.0,EDU
2216,No,78.8888888888889,6.0,1.0,2.0,9.0,89.0,306.8642696629213,27310.92,Sistemas de Información de Mercadotecnia,2019,8,3.0,MER
2217,No,74.44444444444444,7.0,2.0,0.0,9.0,25.0,220.6992,5517.48,Crecimiento y Desarrollo Humano,2019,8,3.0,EDU
2218,Si,84.54545454545455,11.0,0.0,0.0,11.0,86.0,279.59313953488356,24045.00999999999,Fundamentos de mercadotecnia digital,2019,8,3.0,FZ
2219,Si,79.89769230769231,12.0,1.0,0.0,13.0,47.0,726.3565957446806,34138.75999999999,Estrategias de orientación familiar,2019,8,3.0,EDU
2220,No,0.0,0.0,15.0,0.0,15.0,1.0,31.03,31.03,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2221,No,85.33363636363636,11.0,0.0,0.0,11.0,37.0,591.5170270270271,21886.13,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2222,Si,67.778,12.0,2.0,1.0,15.0,40.0,315.9192499999998,12636.769999999995,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2223,Si,66.88866666666667,10.0,2.0,3.0,15.0,25.0,516.8616000000002,12921.540000000005,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2224,No,0.0,0.0,15.0,0.0,15.0,2.0,139.165,278.33,Psicopatología y conductas de riesgo,2019,8,3.0,BSN
2225,No,48.88888888888889,1.0,4.0,4.0,9.0,14.0,401.3121428571429,5618.37,Gestión de las Adquisiciones,2019,8,3.0,AN
2226,Si,96.696,5.0,0.0,0.0,5.0,51.0,431.8405882352941,22023.87,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2227,Si,88.66666666666669,15.0,0.0,0.0,15.0,73.0,348.5341095890411,25442.99,Flujo de datos transfronterizos,2019,8,3.0,DER
2228,No,27.036666666666665,3.0,5.0,1.0,9.0,9.0,199.55666666666667,1796.01,Gestión de las Adquisiciones,2019,8,3.0,AN
2229,Si,82.1209090909091,10.0,1.0,0.0,11.0,30.0,166.178,4985.34,Nuevas Herramientas para Enseñar,2019,8,3.0,EDU
2230,Si,60.666000000000004,11.0,3.0,1.0,15.0,51.0,238.16784313725498,12146.560000000005,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2231,No,78.3790909090909,11.0,0.0,0.0,11.0,36.0,401.3525,14448.69,Innovaciones en la preparación física contemporánea,2019,8,3.0,EDU
2232,Si,94.24181818181818,11.0,0.0,0.0,11.0,85.0,247.17058823529416,21009.500000000004,Fundamentos de mercadotecnia digital,2019,8,3.0,MER
2233,No,79.0909090909091,11.0,0.0,0.0,11.0,19.0,178.3652631578947,3388.94,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2234,Si,89.11133333333332,14.0,1.0,0.0,15.0,40.0,384.35725,15374.29,Arte Bizantino,2019,8,3.0,AH
2235,Si,63.83357142857143,11.0,3.0,0.0,14.0,36.0,506.63583333333344,18238.890000000007,El niño de Preescolar y su aprendizaje,2019,8,3.0,EDU
2236,No,56.0,3.0,2.0,0.0,5.0,12.0,364.4275,4373.13,Estrategias de negocios,2019,8,3.0,RH
2237,Si,98.51777777777778,9.0,0.0,0.0,9.0,42.0,140.14880952380952,5886.25,Gestión de las Adquisiciones,2019,8,3.0,AN
2238,No,50.22266666666667,11.0,4.0,0.0,15.0,17.0,165.81705882352944,2818.890000000001,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2239,No,67.36363636363636,9.0,2.0,0.0,11.0,37.0,217.30459459459462,8040.27,Responsabilidad Médica,2019,8,3.0,DER
2240,Si,88.20538461538462,13.0,0.0,0.0,13.0,51.0,176.25372549019608,8988.94,Salud pública,2019,8,3.0,BSN
2241,No,83.6,5.0,0.0,0.0,5.0,30.0,202.32133333333337,6069.640000000001,Estrategias de negocios,2019,8,3.0,RH
2242,Si,62.14285714285714,10.0,3.0,1.0,14.0,33.0,325.27030303030307,10733.920000000002,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2243,Si,91.0,10.0,0.0,0.0,10.0,92.0,293.0083695652174,26956.77,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,8,3.0,EDU
2244,No,53.03,6.0,5.0,0.0,11.0,27.0,473.4774074074074,12783.89,Impuestos,2019,8,3.0,AN
2245,Si,90.667,10.0,0.0,0.0,10.0,50.0,280.8156000000001,14040.780000000002,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,8,3.0,EDU
2246,No,78.52727272727273,11.0,0.0,0.0,11.0,34.0,651.9667647058827,22166.87000000001,Innovaciones en la preparación física contemporánea,2019,8,3.0,EDU
2247,No,0.0,0.0,15.0,0.0,15.0,2.0,14.915,29.83,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2248,Si,87.5,11.0,1.0,0.0,12.0,68.0,129.57558823529413,8811.140000000001,Discapacidad,2019,8,3.0,RH
2249,No,88.57142857142857,13.0,0.0,1.0,14.0,32.0,526.6506249999999,16852.819999999996,IVA,2019,8,3.0,FZ
2250,No,28.333571428571428,5.0,9.0,0.0,14.0,10.0,356.09800000000007,3560.9800000000005,IVA,2019,8,3.0,FZ
2251,No,64.88866666666667,12.0,3.0,0.0,15.0,19.0,207.38210526315797,3940.260000000001,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2252,Si,77.57545454545455,10.0,1.0,0.0,11.0,42.0,346.46571428571434,14551.560000000005,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2253,No,43.86666666666667,9.0,6.0,0.0,15.0,34.0,240.759411764706,8185.820000000002,Primeros auxilios psicológicos (PAP) y su aplicación en niños,2019,8,3.0,BSN
2254,Si,95.45454545454544,11.0,0.0,0.0,11.0,28.0,91.7817857142857,2569.89,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2255,No,63.29636363636364,10.0,1.0,0.0,11.0,35.0,330.44942857142865,11565.73,Innovaciones en la preparación física contemporánea,2019,8,3.0,EDU
2256,No,81.11066666666666,13.0,2.0,0.0,15.0,21.0,114.30523809523808,2400.41,Blockchain para empresas,2019,8,3.0,TI
2257,No,76.0,4.0,1.0,0.0,5.0,7.0,498.6614285714286,3490.63,Estrategias de negocios,2019,8,3.0,FZ
2258,Si,78.5,11.0,1.0,1.0,13.0,86.0,53.42523255813953,4594.569999999999,Psicomotricidad y Grafomotricidad,2019,8,3.0,EDU
2259,Si,84.44444444444444,9.0,0.0,0.0,9.0,35.0,145.15085714285715,5080.28,Planeación Estratégica,2019,8,3.0,AN
2260,No,67.33266666666667,10.0,2.0,3.0,15.0,16.0,243.7675,3900.28,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2261,Si,90.696,5.0,0.0,0.0,5.0,61.0,181.13836065573776,11049.440000000002,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2262,Si,82.96222222222222,9.0,0.0,0.0,9.0,44.0,204.37477272727276,8992.49,Sistemas de Información de Mercadotecnia,2019,8,3.0,MER
2263,No,73.88833333333334,9.0,2.0,1.0,12.0,62.0,253.32274193548386,15706.01,Diagnóstico de los TCA y la obesidad,2019,8,3.0,BSN
2264,No,72.66666666666667,12.0,3.0,0.0,15.0,26.0,219.40038461538464,5704.410000000002,Fundamentos Fintech,2019,8,3.0,FZ
2265,Si,79.303,10.0,0.0,0.0,10.0,86.0,304.7573255813953,26209.13,Visión Comercial,2019,8,3.0,AN
2266,Si,89.6,5.0,0.0,0.0,5.0,60.0,204.47566666666668,12268.54,Estrategias de negocios,2019,8,3.0,FZ
2267,No,4.0,2.0,13.0,0.0,15.0,7.0,21.255714285714287,148.79,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2268,No,36.402,2.0,3.0,0.0,5.0,20.0,288.3205,5766.41,Comunicación y Negociación Efectiva,2019,8,3.0,EDU
2269,Si,82.6509090909091,11.0,0.0,0.0,11.0,67.0,198.75328358208955,13316.469999999998,Fundamentos de mercadotecnia digital,2019,8,3.0,MER
2270,No,80.0,11.0,0.0,0.0,11.0,16.0,238.989375,3823.83,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2271,Si,82.01181818181819,11.0,0.0,0.0,11.0,25.0,342.9956,8574.89,Innovaciones en la preparación física contemporánea,2019,8,3.0,EDU
2272,Si,83.75727272727272,11.0,0.0,0.0,11.0,16.0,399.7525,6396.039999999999,Innovaciones en la preparación física contemporánea,2019,8,3.0,EDU
2273,No,0.0,0.0,9.0,0.0,9.0,5.0,13.405999999999999,67.03,Planeación Estratégica,2019,8,3.0,FZ
2274,Si,88.14888888888889,9.0,0.0,0.0,9.0,69.0,106.39318840579706,7341.129999999997,Sistemas de Información de Mercadotecnia,2019,8,3.0,MER
2275,No,76.66636363636364,10.0,1.0,0.0,11.0,20.0,227.2915,4545.83,Habilidades Sociales y Emocionales,2019,8,3.0,BSN
2276,No,66.4,4.0,1.0,0.0,5.0,36.0,275.60527777777776,9921.79,Estrategias de negocios,2019,8,3.0,RH
2277,No,71.28866666666667,13.0,2.0,0.0,15.0,28.0,371.7575,10409.21,El desarrollo infantil,2019,8,3.0,EDU
2278,Si,88.18181818181819,11.0,0.0,0.0,11.0,27.0,198.9685185185185,5372.15,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2279,No,77.77777777777777,9.0,0.0,0.0,9.0,29.0,241.79034482758624,7011.920000000001,Gestión de las Adquisiciones,2019,8,3.0,AN
2280,Si,72.14285714285714,11.0,3.0,0.0,14.0,66.0,157.70515151515153,10408.54,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2281,No,61.81818181818182,9.0,2.0,0.0,11.0,36.0,136.0,4896.0,Impuestos,2019,8,3.0,AN
2282,Si,69.16642857142857,11.0,3.0,0.0,14.0,54.0,223.2037037037037,12052.999999999998,Habilidades Sociales y Emocionales,2019,8,3.0,EDU
2283,No,6.222,2.0,13.0,0.0,15.0,4.0,751.5775,3006.31,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2284,No,60.00066666666667,12.0,3.0,0.0,15.0,16.0,215.19312499999995,3443.089999999999,Antecedentes y evolución de la alimentación,2019,8,3.0,BSN
2285,Si,69.0,4.0,1.0,0.0,5.0,88.0,180.27079545454544,15863.829999999998,Estrategias de negocios,2019,8,3.0,FZ
2286,Si,92.05153846153844,13.0,0.0,0.0,13.0,94.0,192.26723404255318,18073.119999999995,Salud pública,2019,8,3.0,BSN
2287,No,9.666666666666666,1.0,11.0,3.0,15.0,14.0,426.93928571428575,5977.1500000000015,Desarrollo emprendedor de negocios,2019,8,3.0,AN
2288,Si,90.37,9.0,0.0,0.0,9.0,77.0,84.63597402597405,6516.97,Planeación Estratégica,2019,8,3.0,AN
2289,Si,93.59,13.0,0.0,0.0,13.0,84.0,194.67,16352.28,Tratamientos Tradicionales de Obesidad Infantil,2019,8,3.0,BSN
2290,No,84.66666666666667,15.0,0.0,0.0,15.0,30.0,294.968,8849.039999999999,Desarrollo emprendedor de negocios,2019,8,3.0,AN
